"year","species","D","H"
1967,"piab",28.4,23.48
1967,"piab",31.5,24.43
1967,"piab",33,24.86
1967,"piab",29,23.67
1967,"piab",35.5,25.54
1967,"piab",28.6,23.54
1967,"piab",26.3,22.77
1967,"piab",35,25.41
1967,"piab",25.1,22.34
1967,"piab",14.3,17.14
1967,"piab",43.3,27.37
1967,"piab",22.4,21.29
1967,"piab",20.8,20.6
1967,"piab",38.8,26.36
1967,"piab",27.6,23.21
1967,"piab",32.5,24.72
1967,"piab",38,26.17
1967,"piab",42.9,27.28
1967,"piab",31.4,24.4
1967,"piab",25.1,22.34
1967,"piab",23.5,21.73
1967,"piab",21,20.69
1967,"piab",31.2,24.34
1967,"piab",35.1,25.43
1967,"piab",22.9,21.49
1967,"piab",34.6,25.3
1967,"piab",29.2,23.73
1967,"piab",26.2,22.73
1967,"piab",28.6,23.54
1967,"piab",34.4,25.25
1967,"piab",26.9,22.98
1967,"piab",23.9,21.88
1967,"piab",25.4,22.45
1967,"piab",30.4,24.1
1967,"piab",33.8,25.08
1967,"piab",32.2,24.64
1967,"piab",26.5,22.84
1967,"piab",22.4,21.29
1967,"piab",34.4,25.25
1967,"piab",35.1,25.43
1967,"piab",34.7,25.33
1967,"piab",34.4,25.25
1967,"piab",31.3,24.37
1967,"piab",35.5,25.54
1967,"piab",27.5,23.18
1967,"piab",31.8,24.52
1967,"piab",34,25.14
1967,"piab",41,26.87
1967,"piab",22,21.12
1967,"piab",34.5,25.27
1967,"piab",37.3,25.99
1967,"piab",29.1,23.7
1967,"piab",23.3,21.65
1967,"piab",29.2,23.73
1967,"piab",32.9,24.83
1967,"piab",25.2,22.37
1967,"piab",35.9,25.64
1967,"piab",30.4,24.1
1967,"piab",23.7,21.81
1967,"piab",32.7,24.78
1967,"piab",35,25.41
1967,"piab",29.3,23.76
1967,"piab",27.6,23.21
1967,"piab",20.6,20.51
1967,"piab",19,19.77
1967,"piab",22.2,21.2
1967,"piab",22.4,21.29
1967,"piab",24.3,22.04
1967,"piab",30.5,24.14
1967,"piab",27.8,23.28
1967,"piab",36.1,25.69
1967,"piab",27.9,23.31
1967,"piab",29.6,23.86
1967,"piab",24.4,22.08
1967,"piab",18.9,19.72
1967,"piab",34.8,25.35
1967,"piab",33.7,25.06
1967,"piab",32.8,24.81
1967,"piab",15.8,18.06
1967,"piab",21.6,20.95
1967,"piab",33.6,25.03
1967,"piab",34.1,25.17
1967,"piab",24.3,22.04
1967,"piab",26.9,22.98
1967,"piab",45.7,27.87
1967,"piab",30,23.98
1967,"piab",31.2,24.34
1967,"piab",18.9,19.72
1967,"piab",40.5,26.75
1967,"piab",24.1,21.96
1967,"piab",37.3,25.99
1967,"piab",27.1,23.04
1967,"piab",27.6,23.21
1967,"piab",31,24.29
1967,"piab",25.6,22.52
1967,"piab",38.2,26.21
1967,"piab",34,25.14
1967,"piab",27.3,23.11
1967,"piab",28.4,23.48
1967,"piab",28.3,23.44
1967,"piab",32.7,24.78
1967,"piab",36.6,25.82
1967,"piab",34.5,25.27
1967,"piab",33.1,24.89
1967,"piab",32.8,24.81
1967,"piab",28.3,23.44
1967,"piab",40.2,26.68
1967,"piab",26.2,22.73
1967,"piab",40.3,26.71
1967,"piab",32.6,24.75
1967,"piab",29.5,23.83
1967,"piab",28.4,23.48
1967,"piab",38.6,26.31
1967,"piab",31.3,24.37
1967,"piab",18.1,19.32
1967,"piab",34.5,25.27
1967,"piab",34.9,25.38
1967,"piab",30.5,24.14
1967,"piab",35.8,25.61
1967,"piab",27.1,23.04
1967,"piab",31.4,24.4
1967,"piab",24.2,22
1967,"piab",34.3,25.22
1967,"piab",42.2,27.13
1967,"piab",33.1,24.89
1967,"piab",31.6,24.46
1967,"piab",22.1,21.16
1967,"piab",30.9,24.26
1967,"piab",36.7,25.84
1967,"piab",37,25.92
1967,"piab",28.3,23.44
1967,"piab",37.7,26.09
1967,"piab",41.8,27.05
1967,"piab",30.9,24.26
1967,"piab",35.1,25.43
1967,"piab",36,25.67
1967,"piab",33.1,24.89
1967,"piab",28.7,23.57
1967,"piab",29.8,23.92
1967,"piab",34.3,25.22
1967,"piab",22.2,21.2
1967,"piab",33.5,25
1967,"piab",27,23.01
1967,"piab",38,26.17
1967,"piab",22.7,21.41
1967,"piab",34.6,25.3
1967,"piab",33.5,25
1967,"piab",30,23.98
1967,"piab",29,23.67
1967,"piab",28.1,23.38
1967,"piab",29.8,23.92
1967,"piab",33.6,25.03
1967,"piab",31.5,24.43
1967,"piab",30.9,24.26
1967,"piab",22.2,21.2
1967,"piab",38.5,26.29
1967,"piab",36.3,25.74
1967,"piab",30.1,24.01
1967,"piab",35.2,25.46
1967,"piab",23.6,21.77
1967,"piab",35.8,25.61
1967,"piab",27.4,23.15
1967,"piab",37.9,26.14
1967,"piab",37.3,25.99
1967,"piab",31.2,24.34
1967,"piab",20,20.24
1967,"piab",38.8,26.36
1967,"piab",33.1,24.89
1967,"piab",30.6,24.17
1967,"piab",29.2,23.73
1967,"piab",31.7,24.49
1967,"piab",35.5,25.54
1967,"piab",36.6,25.82
1967,"piab",33.1,24.89
1967,"piab",31.2,24.34
1967,"piab",31,24.29
1967,"piab",32.6,24.75
1967,"piab",34.1,25.17
1967,"piab",26.7,22.91
1967,"piab",33.5,25
1967,"piab",24,21.92
1967,"piab",25.6,22.52
1967,"piab",40.6,26.78
1967,"piab",40.9,26.84
1967,"piab",33.9,25.11
1967,"piab",28.1,23.38
1967,"piab",30.8,24.23
1967,"piab",30.1,24.01
1967,"piab",26.9,22.98
1967,"piab",24,21.92
1967,"piab",29.5,23.83
1967,"piab",34.3,25.22
1967,"piab",32.5,24.72
1967,"piab",26.6,22.87
1967,"piab",24,21.92
1967,"piab",25.4,22.45
1967,"piab",26.2,22.73
1967,"piab",18.5,19.52
1967,"piab",31.5,24.43
1967,"piab",25.2,22.37
1967,"piab",29.7,23.89
1967,"piab",23.2,21.61
1967,"piab",31.4,24.4
1967,"piab",25.7,22.55
1967,"piab",23.3,21.65
1967,"piab",24.7,22.19
1967,"piab",34.8,25.35
1967,"piab",22.6,21.37
1967,"piab",38.7,26.33
1967,"piab",22.9,21.49
1967,"piab",23.3,21.65
1967,"piab",26.5,22.84
1967,"piab",32.7,24.78
1967,"piab",39.9,26.62
1967,"piab",42.5,27.2
1967,"piab",29.4,23.8
1967,"piab",25.3,22.41
1967,"piab",27.8,23.28
1967,"piab",27.9,23.31
1967,"piab",31.9,24.55
1967,"piab",30.3,24.07
1967,"piab",34.4,25.25
1967,"piab",25.1,22.34
1967,"piab",26.2,22.73
1967,"piab",31.5,24.43
1967,"piab",33.4,24.97
1967,"piab",32.7,24.78
1967,"piab",29.4,23.8
1967,"piab",27.8,23.28
1967,"piab",29.9,23.95
1967,"piab",37.3,25.99
1967,"piab",36.4,25.77
1967,"piab",30.4,24.1
1967,"piab",23.7,21.81
1967,"piab",26.4,22.8
1967,"piab",33.1,24.89
1967,"piab",33.3,24.95
1967,"piab",37,25.92
1967,"piab",26.8,22.94
1967,"piab",30.9,24.26
1967,"piab",21.3,20.82
1967,"piab",24.3,22.04
1967,"piab",27.5,23.18
1967,"piab",21.5,20.91
1967,"piab",33.5,25
1967,"piab",42.1,27.11
1967,"piab",27,23.01
1967,"piab",27.6,23.21
1967,"piab",29.1,23.7
1967,"piab",34,25.14
1967,"piab",34.5,25.27
1967,"piab",36.2,25.72
1967,"piab",28.4,23.48
1967,"piab",24.4,22.08
1967,"piab",27.7,23.25
1967,"piab",30.4,24.1
1967,"piab",32.9,24.83
1967,"piab",28.3,23.44
1967,"piab",22.9,21.49
1967,"piab",27,23.01
1967,"piab",31.1,24.32
1967,"piab",21.5,20.91
1967,"piab",37.8,26.12
1967,"piab",35.9,25.64
1967,"piab",21.4,20.86
1967,"piab",41.1,26.89
1967,"piab",38.8,26.36
1967,"piab",32.7,24.78
1967,"piab",27.3,23.11
1967,"piab",36.5,25.79
1967,"piab",36.7,25.84
1967,"piab",30.4,24.1
1967,"piab",36.8,25.87
1967,"piab",30.9,24.26
1967,"piab",29.5,23.83
1967,"piab",25.7,22.55
1967,"piab",33.9,25.11
1967,"piab",25.2,22.37
1967,"piab",40.5,26.75
1967,"piab",30.1,24.01
1967,"piab",30.6,24.17
1967,"piab",36.7,25.84
1967,"piab",36.4,25.77
1967,"piab",26.7,22.91
1967,"piab",27.1,23.04
1967,"piab",41.5,26.98
1967,"piab",19.7,20.1
1967,"piab",31.3,24.37
1967,"piab",27.6,23.21
1967,"piab",34,25.14
1967,"piab",31.5,24.43
1967,"piab",31.1,24.32
1967,"piab",27.7,23.25
1967,"piab",21.5,20.91
1967,"piab",29.2,23.73
1967,"piab",41.5,26.98
1967,"piab",27.8,23.28
1967,"piab",29.4,23.8
1967,"piab",34.2,25.19
1967,"piab",22.3,21.24
1967,"piab",37.9,26.14
1967,"piab",21.6,20.95
1967,"piab",27.8,23.28
1967,"piab",32.3,24.66
1967,"piab",35.8,25.61
1967,"piab",30.7,24.2
1967,"piab",34.8,25.35
1967,"piab",33.4,24.97
1967,"piab",32.5,24.72
1967,"piab",32.9,24.83
1967,"piab",26.3,22.77
1967,"piab",38.6,26.31
1967,"piab",22.2,21.2
1967,"piab",29.9,23.95
1967,"piab",23.4,21.69
1967,"piab",29.9,23.95
1967,"piab",34.7,25.33
1967,"piab",29.6,23.86
1967,"piab",29.8,23.92
1967,"piab",28.6,23.54
1967,"piab",32,24.58
1967,"piab",30.3,24.07
1967,"piab",34.9,25.38
1967,"piab",27.4,23.15
1967,"piab",47.5,28.23
1967,"piab",31.3,24.37
1967,"piab",26.7,22.91
1967,"piab",30.3,24.07
1967,"piab",37,25.92
1967,"piab",22.7,21.41
1967,"piab",35.2,25.46
1967,"piab",24,21.92
1967,"piab",39.5,26.52
1967,"piab",29.2,23.73
1967,"piab",29,23.67
1967,"piab",37.7,26.09
1967,"piab",34.5,25.27
1967,"piab",37.3,25.99
1967,"piab",26.1,22.7
1967,"piab",24.4,22.08
1967,"piab",36.4,25.77
1967,"piab",23.6,21.77
1967,"piab",21.6,20.95
1967,"piab",45.1,27.75
1967,"piab",31.6,24.46
1967,"piab",25.7,22.55
1967,"piab",25.2,22.37
1967,"piab",26.7,22.91
1967,"piab",18.5,19.52
1967,"piab",31.8,24.52
1967,"piab",39.4,26.5
1967,"piab",23.2,21.61
1967,"piab",35,25.41
1967,"piab",26.6,22.87
1967,"piab",37.1,25.94
1967,"piab",40.2,26.68
1967,"piab",20.5,20.47
1967,"piab",33.9,25.11
1967,"piab",35.5,25.54
1967,"piab",37.8,26.12
1967,"piab",37,25.92
1967,"piab",34,25.14
1967,"piab",41,26.87
1967,"piab",31.1,24.32
1967,"piab",21.2,20.78
1967,"piab",31,24.29
1967,"piab",25.3,22.41
1967,"piab",24.4,22.08
1967,"piab",32.9,24.83
1967,"piab",37.4,26.02
1967,"piab",32.4,24.69
1967,"piab",34,25.14
1967,"piab",21.5,20.91
1967,"piab",33,24.86
1967,"piab",24.9,22.26
1967,"piab",31,24.29
1967,"piab",31.4,24.4
1967,"piab",27.4,23.15
1967,"piab",39.4,26.5
1967,"piab",20.5,20.47
1967,"piab",39,26.4
1967,"piab",30.6,24.17
1967,"piab",20.2,20.33
1967,"piab",40.3,26.71
1967,"piab",28.8,23.61
1967,"piab",32.5,24.72
1967,"piab",21.6,20.95
1967,"piab",26.5,22.84
1967,"piab",36.2,25.72
1967,"piab",24.4,22.08
1967,"piab",26.9,22.98
1967,"piab",36.9,25.89
1967,"piab",32.3,24.66
1967,"piab",39.2,26.45
1967,"piab",35.3,25.48
1967,"piab",24.7,22.19
1967,"piab",28.3,23.44
1967,"piab",41.1,26.89
1967,"piab",34,25.14
1967,"piab",19.9,20.19
1967,"piab",35.1,25.43
1967,"piab",33.9,25.11
1967,"piab",20.1,20.29
1967,"piab",34.2,25.19
1967,"piab",34.4,25.25
1967,"piab",33,24.86
1967,"piab",29.5,23.83
1967,"piab",23.6,21.77
1967,"piab",40.2,26.68
1967,"piab",25,22.3
1967,"piab",21.6,20.95
1967,"piab",36.2,25.72
1967,"piab",27,23.01
1967,"piab",30.3,24.07
1967,"piab",33.1,24.89
1967,"piab",25,22.3
1967,"piab",41,26.87
1967,"piab",26.5,22.84
1967,"piab",26.4,22.8
1967,"piab",35.9,25.64
1967,"piab",27.3,23.11
1967,"piab",36.1,25.69
1967,"piab",28.3,23.44
1967,"piab",33.8,25.08
1967,"piab",24.9,22.26
1967,"piab",31.2,24.34
1967,"piab",34,25.14
1967,"piab",42.9,27.28
1967,"piab",31.9,24.55
1967,"piab",30.8,24.23
1967,"piab",31.3,24.37
1967,"piab",28.5,23.51
1967,"piab",27.4,23.15
1967,"piab",22.9,21.49
1967,"piab",30.4,24.1
1967,"piab",23.6,21.77
1967,"piab",31.9,24.55
1967,"piab",33.7,25.06
1967,"piab",34,25.14
1967,"piab",28.2,23.41
1967,"piab",26.2,22.73
1967,"piab",20.4,20.42
1967,"piab",22.3,21.24
1967,"piab",34.6,25.3
1967,"piab",29.6,23.86
1967,"piab",30.1,24.01
1967,"piab",20.5,20.47
1967,"piab",35.1,25.43
1967,"piab",26,22.66
1967,"piab",25.2,22.37
1967,"piab",38.4,26.26
1967,"piab",24.4,22.08
1967,"piab",20.9,20.65
1967,"piab",27.1,23.04
1967,"piab",28.7,23.57
1967,"piab",26.2,22.73
1967,"piab",28.6,23.54
1967,"piab",25.8,22.59
1967,"piab",40.8,26.82
1967,"piab",32.5,24.72
1967,"piab",34.5,25.27
1967,"piab",28.7,23.57
1967,"piab",32.5,24.72
1967,"piab",34.6,25.3
1967,"piab",32.2,24.64
1967,"piab",33.7,25.06
1967,"piab",36.3,25.74
1967,"piab",27.9,23.31
1967,"piab",22.1,21.16
1967,"piab",26.9,22.98
1967,"piab",29.2,23.73
1967,"piab",27.2,23.08
1967,"piab",21.2,20.78
1967,"piab",34.5,25.27
1967,"piab",26.9,22.98
1967,"piab",31.1,24.32
1967,"piab",34.2,25.19
1967,"piab",23.6,21.77
1967,"piab",32.5,24.72
1967,"piab",34.1,25.17
1967,"piab",32.4,24.69
1967,"piab",34.6,25.3
1967,"piab",34.4,25.25
1967,"piab",26.9,22.98
1967,"piab",27.9,23.31
1967,"piab",22.4,21.29
1967,"piab",35,25.41
1967,"piab",41,26.87
1967,"piab",28.7,23.57
1967,"piab",31.9,24.55
1967,"piab",34.1,25.17
1967,"piab",25.3,22.41
1967,"piab",31.6,24.46
1967,"piab",16.6,18.52
1967,"piab",31.4,24.4
1967,"piab",31.4,24.4
1967,"piab",37.2,25.97
1967,"piab",37.5,26.04
1967,"piab",22.2,21.2
1967,"piab",32.9,24.83
1967,"piab",32.3,24.66
1967,"piab",33.7,25.06
1967,"piab",36.1,25.69
1967,"piab",32.2,24.64
1967,"piab",21.5,20.91
1967,"piab",27.2,23.08
1967,"piab",28.7,23.57
1967,"piab",35.6,25.56
1967,"piab",22.7,21.41
1967,"piab",22,21.12
1967,"piab",34.5,25.27
1967,"piab",31.4,24.4
1967,"piab",28.7,23.57
1967,"piab",35.1,25.43
1967,"piab",32.9,24.83
1967,"piab",37.4,26.02
1967,"piab",30.5,24.14
1967,"piab",25.1,22.34
1967,"piab",38.2,26.21
1967,"piab",35.7,25.59
1967,"piab",26.8,22.94
1967,"piab",29.5,23.83
1967,"piab",27.4,23.15
1967,"piab",25.7,22.55
1967,"piab",22.7,21.41
1967,"piab",29.1,23.7
1967,"piab",31.7,24.49
1967,"piab",27.3,23.11
1967,"piab",34.1,25.17
1967,"piab",18.5,19.52
1967,"piab",26.1,22.7
1967,"piab",34,25.14
1967,"piab",26.2,22.73
1967,"piab",30,23.98
1967,"piab",30.8,24.23
1967,"piab",18.1,19.32
1967,"piab",38.2,26.21
1967,"piab",36.7,25.84
1967,"piab",28.5,23.51
1967,"piab",28.3,23.44
1967,"piab",19.2,19.86
1967,"piab",24.2,22
1967,"piab",22.2,21.2
1967,"piab",18.6,19.57
1967,"piab",28.3,23.44
1967,"piab",17,18.74
1967,"piab",31.4,24.4
1967,"piab",33.3,24.95
1967,"piab",24,21.92
1967,"piab",30.4,24.1
1967,"piab",26,22.66
1967,"piab",24.1,21.96
1967,"piab",41.9,27.07
1967,"piab",23.2,21.61
1967,"piab",22.6,21.37
1967,"piab",34.5,25.27
1967,"piab",27.6,23.21
1967,"piab",16.1,18.24
1967,"piab",36.7,25.84
1967,"piab",20.6,20.51
1967,"piab",20.7,20.56
1967,"piab",30.6,24.17
1967,"piab",34.2,25.19
1967,"piab",41.4,26.96
1967,"piab",29.8,23.92
1967,"piab",26.9,22.98
1967,"piab",23.1,21.57
1967,"piab",27.4,23.15
1967,"piab",33,24.86
1967,"piab",34.5,25.27
1967,"piab",28.5,23.51
1967,"piab",26.6,22.87
1967,"piab",23.6,21.77
1967,"piab",28.8,23.61
1967,"piab",36.4,25.77
1967,"piab",25.7,22.55
1967,"piab",28.3,23.44
1967,"piab",24,21.92
1967,"piab",24.4,22.08
1967,"piab",24.8,22.23
1967,"piab",23.6,21.77
1967,"piab",32,24.58
1967,"piab",31.7,24.49
1967,"piab",25,22.3
1967,"piab",23.8,21.85
1967,"piab",22.8,21.45
1967,"piab",21.1,20.73
1967,"piab",25.4,22.45
1967,"piab",24.5,22.11
1967,"piab",33.4,24.97
1967,"piab",31.4,24.4
1967,"piab",23.4,21.69
1967,"piab",32.5,24.72
1967,"piab",26.9,22.98
1967,"piab",34.9,25.38
1968,"piab",28.7,23.91
1968,"piab",31.9,24.92
1968,"piab",33.4,25.36
1968,"piab",29.1,24.04
1968,"piab",36.4,26.18
1968,"piab",28.8,23.94
1968,"piab",26.4,23.11
1968,"piab",35.3,25.89
1968,"piab",25.2,22.66
1968,"piab",14.6,17.44
1968,"piab",44.1,28.02
1968,"piab",22.4,21.54
1968,"piab",20.8,20.83
1968,"piab",39.8,27.04
1968,"piab",28.3,23.77
1968,"piab",32.9,25.21
1968,"piab",38.5,26.72
1968,"piab",44.3,28.06
1968,"piab",31.7,24.86
1968,"piab",25.1,22.63
1968,"piab",23.6,22.04
1968,"piab",21,20.92
1968,"piab",31.7,24.86
1968,"piab",35.5,25.94
1968,"piab",22.9,21.75
1968,"piab",34.9,25.78
1968,"piab",29.5,24.17
1968,"piab",26.4,23.11
1968,"piab",28.8,23.94
1968,"piab",34.7,25.72
1968,"piab",27.2,23.39
1968,"piab",24.1,22.24
1968,"piab",25.5,22.78
1968,"piab",30.6,24.52
1968,"piab",36,26.08
1968,"piab",32.4,25.07
1968,"piab",26.5,23.14
1968,"piab",22.5,21.58
1968,"piab",34.7,25.72
1968,"piab",35.7,26
1968,"piab",35,25.81
1968,"piab",34.9,25.78
1968,"piab",31.7,24.86
1968,"piab",35.5,25.94
1968,"piab",27.5,23.5
1968,"piab",32.2,25.01
1968,"piab",34.5,25.67
1968,"piab",41.3,27.39
1968,"piab",22.1,21.41
1968,"piab",34.8,25.75
1968,"piab",37.8,26.54
1968,"piab",30,24.33
1968,"piab",23.5,22
1968,"piab",29.9,24.3
1968,"piab",33.3,25.33
1968,"piab",25.6,22.81
1968,"piab",36.2,26.13
1968,"piab",30.6,24.52
1968,"piab",24.1,22.24
1968,"piab",33,25.24
1968,"piab",35.6,25.97
1968,"piab",29.4,24.14
1968,"piab",28,23.67
1968,"piab",20.7,20.78
1968,"piab",19,19.96
1968,"piab",22.8,21.71
1968,"piab",22.5,21.58
1968,"piab",24.4,22.35
1968,"piab",30.9,24.61
1968,"piab",27.9,23.64
1968,"piab",36.6,26.23
1968,"piab",28.1,23.71
1968,"piab",29.9,24.3
1968,"piab",24.7,22.47
1968,"piab",19,19.96
1968,"piab",35,25.81
1968,"piab",34,25.53
1968,"piab",33,25.24
1968,"piab",15.8,18.2
1968,"piab",21.8,21.28
1968,"piab",34,25.53
1968,"piab",37.8,26.54
1968,"piab",24.5,22.39
1968,"piab",27.1,23.36
1968,"piab",46.1,28.44
1968,"piab",30.2,24.4
1968,"piab",31.3,24.74
1968,"piab",18.9,19.91
1968,"piab",40.9,27.3
1968,"piab",24.1,22.24
1968,"piab",37.8,26.54
1968,"piab",27.4,23.46
1968,"piab",27.8,23.6
1968,"piab",31.3,24.74
1968,"piab",25.7,22.85
1968,"piab",38.6,26.74
1968,"piab",34.3,25.61
1968,"piab",27.3,23.43
1968,"piab",28.7,23.91
1968,"piab",28.6,23.87
1968,"piab",33,25.24
1968,"piab",36.7,26.26
1968,"piab",34.8,25.75
1968,"piab",33.3,25.33
1968,"piab",33.2,25.3
1968,"piab",28.4,23.81
1968,"piab",40.7,27.25
1968,"piab",26.5,23.14
1968,"piab",40.9,27.3
1968,"piab",33.2,25.3
1968,"piab",29.8,24.27
1968,"piab",28.6,23.87
1968,"piab",39.1,26.87
1968,"piab",31.7,24.86
1968,"piab",18.2,19.55
1968,"piab",34.7,25.72
1968,"piab",35.3,25.89
1968,"piab",30.6,24.52
1968,"piab",36.3,26.16
1968,"piab",27.8,23.6
1968,"piab",31.8,24.89
1968,"piab",24.3,22.32
1968,"piab",34.7,25.72
1968,"piab",42.8,27.73
1968,"piab",33.5,25.39
1968,"piab",31.8,24.89
1968,"piab",22.3,21.49
1968,"piab",31.3,24.74
1968,"piab",37.2,26.39
1968,"piab",37.3,26.42
1968,"piab",28.8,23.94
1968,"piab",38.2,26.64
1968,"piab",42.4,27.64
1968,"piab",31.2,24.71
1968,"piab",35.6,25.97
1968,"piab",36.7,26.26
1968,"piab",33.3,25.33
1968,"piab",29.4,24.14
1968,"piab",30.3,24.43
1968,"piab",34.8,25.75
1968,"piab",22.2,21.45
1968,"piab",33.9,25.5
1968,"piab",27.7,23.57
1968,"piab",38.8,26.79
1968,"piab",22.8,21.71
1968,"piab",35,25.81
1968,"piab",33.8,25.47
1968,"piab",30.5,24.49
1968,"piab",29.4,24.14
1968,"piab",28.4,23.81
1968,"piab",30.1,24.36
1968,"piab",34,25.53
1968,"piab",31.9,24.92
1968,"piab",31.6,24.83
1968,"piab",22.5,21.58
1968,"piab",39.2,26.89
1968,"piab",36.8,26.29
1968,"piab",30.1,24.36
1968,"piab",35.5,25.94
1968,"piab",23.7,22.08
1968,"piab",36.4,26.18
1968,"piab",27.5,23.5
1968,"piab",38.4,26.69
1968,"piab",37.9,26.57
1968,"piab",31.6,24.83
1968,"piab",20,20.45
1968,"piab",39.5,26.96
1968,"piab",33.6,25.42
1968,"piab",31.3,24.74
1968,"piab",29.8,24.27
1968,"piab",32,24.95
1968,"piab",36,26.08
1968,"piab",37.5,26.47
1968,"piab",33.6,25.42
1968,"piab",31.8,24.89
1968,"piab",31.2,24.71
1968,"piab",32.9,25.21
1968,"piab",34.6,25.7
1968,"piab",27,23.32
1968,"piab",33.6,25.42
1968,"piab",24.2,22.28
1968,"piab",25.8,22.89
1968,"piab",40.9,27.3
1968,"piab",41.4,27.41
1968,"piab",34.5,25.67
1968,"piab",28.5,23.84
1968,"piab",30.9,24.61
1968,"piab",30.5,24.49
1968,"piab",27.1,23.36
1968,"piab",24.1,22.24
1968,"piab",30.1,24.36
1968,"piab",34.7,25.72
1968,"piab",32.7,25.16
1968,"piab",27,23.32
1968,"piab",24.2,22.28
1968,"piab",25.6,22.81
1968,"piab",26.5,23.14
1968,"piab",18.5,19.71
1968,"piab",31.8,24.89
1968,"piab",25.5,22.78
1968,"piab",30,24.33
1968,"piab",23.2,21.87
1968,"piab",31.9,24.92
1968,"piab",26.5,23.14
1968,"piab",23.5,22
1968,"piab",24.9,22.55
1968,"piab",35,25.81
1968,"piab",22.7,21.66
1968,"piab",39.4,26.94
1968,"piab",23.1,21.83
1968,"piab",23.4,21.95
1968,"piab",26.6,23.18
1968,"piab",33.1,25.27
1968,"piab",40.3,27.16
1968,"piab",43.1,27.8
1968,"piab",29.6,24.2
1968,"piab",25.4,22.74
1968,"piab",28.1,23.71
1968,"piab",28.3,23.77
1968,"piab",32.3,25.04
1968,"piab",30.7,24.55
1968,"piab",34.8,25.75
1968,"piab",25.8,22.89
1968,"piab",26.5,23.14
1968,"piab",31.8,24.89
1968,"piab",33.7,25.44
1968,"piab",33,25.24
1968,"piab",29.6,24.2
1968,"piab",28,23.67
1968,"piab",30.6,24.52
1968,"piab",38,26.59
1968,"piab",37,26.34
1968,"piab",30.8,24.58
1968,"piab",23.7,22.08
1968,"piab",26.4,23.11
1968,"piab",33.6,25.42
1968,"piab",33.6,25.42
1968,"piab",37.4,26.44
1968,"piab",27,23.32
1968,"piab",31.2,24.71
1968,"piab",21.4,21.1
1968,"piab",24.4,22.35
1968,"piab",27.8,23.6
1968,"piab",21.8,21.28
1968,"piab",34,25.53
1968,"piab",42.5,27.66
1968,"piab",27.2,23.39
1968,"piab",27.7,23.57
1968,"piab",29.5,24.17
1968,"piab",35.8,26.02
1968,"piab",35,25.81
1968,"piab",36.6,26.23
1968,"piab",28.7,23.91
1968,"piab",24.4,22.35
1968,"piab",27.8,23.6
1968,"piab",30.8,24.58
1968,"piab",33.2,25.3
1968,"piab",28.5,23.84
1968,"piab",22.9,21.75
1968,"piab",27.2,23.39
1968,"piab",31.3,24.74
1968,"piab",21.6,21.19
1968,"piab",38.4,26.69
1968,"piab",36.2,26.13
1968,"piab",21.4,21.1
1968,"piab",41.5,27.44
1968,"piab",39.1,26.87
1968,"piab",33.3,25.33
1968,"piab",27.4,23.46
1968,"piab",37.1,26.36
1968,"piab",37.5,26.47
1968,"piab",30.5,24.49
1968,"piab",37.5,26.47
1968,"piab",31.2,24.71
1968,"piab",30.1,24.36
1968,"piab",26.1,23
1968,"piab",34.3,25.61
1968,"piab",25.4,22.74
1968,"piab",41.3,27.39
1968,"piab",30.3,24.43
1968,"piab",30.8,24.58
1968,"piab",36.9,26.31
1968,"piab",36.8,26.29
1968,"piab",26.7,23.22
1968,"piab",27.2,23.39
1968,"piab",42,27.55
1968,"piab",19.9,20.4
1968,"piab",31.7,24.86
1968,"piab",27.9,23.64
1968,"piab",34.3,25.61
1968,"piab",31.7,24.86
1968,"piab",31.4,24.77
1968,"piab",28,23.67
1968,"piab",21.6,21.19
1968,"piab",29.5,24.17
1968,"piab",41.9,27.53
1968,"piab",28.1,23.71
1968,"piab",29.4,24.14
1968,"piab",34.4,25.64
1968,"piab",22.5,21.58
1968,"piab",38.4,26.69
1968,"piab",21.6,21.19
1968,"piab",28.1,23.71
1968,"piab",32.5,25.1
1968,"piab",36.4,26.18
1968,"piab",31,24.65
1968,"piab",35.1,25.83
1968,"piab",33.7,25.44
1968,"piab",33.1,25.27
1968,"piab",33.2,25.3
1968,"piab",26.5,23.14
1968,"piab",38.8,26.79
1968,"piab",22.3,21.49
1968,"piab",30.3,24.43
1968,"piab",23.8,22.12
1968,"piab",30.6,24.52
1968,"piab",35.2,25.86
1968,"piab",30,24.33
1968,"piab",30.1,24.36
1968,"piab",29.3,24.11
1968,"piab",32.5,25.1
1968,"piab",31.3,24.74
1968,"piab",35.3,25.89
1968,"piab",27.6,23.53
1968,"piab",48.2,28.87
1968,"piab",31.5,24.8
1968,"piab",26.9,23.29
1968,"piab",31.4,24.77
1968,"piab",37.5,26.47
1968,"piab",22.7,21.66
1968,"piab",35.8,26.02
1968,"piab",24.3,22.32
1968,"piab",40.1,27.11
1968,"piab",29.9,24.3
1968,"piab",29.2,24.07
1968,"piab",38.1,26.62
1968,"piab",34.8,25.75
1968,"piab",38.1,26.62
1968,"piab",26.4,23.11
1968,"piab",24.5,22.39
1968,"piab",37,26.34
1968,"piab",24.2,22.28
1968,"piab",21.8,21.28
1968,"piab",45.7,28.36
1968,"piab",32,24.95
1968,"piab",25.7,22.85
1968,"piab",25.5,22.78
1968,"piab",27.2,23.39
1968,"piab",18.5,19.71
1968,"piab",31.9,24.92
1968,"piab",39.9,27.06
1968,"piab",23.2,21.87
